name,host_id,borough,neighbourhood,latitude,longitude,room_type,price,minimum_nights
"private room,  25 mins from Manhattan",215488365,Brooklyn,Crown Heights,40.67523210783944165314096608199179172515869140625,-73.929954713240562114151543937623500823974609375,Private room,61,1
"Open Arms 
4 minutes from Kings Theatre",181876326,Brooklyn,Flatbush,40.64238999999999890633262111805379390716552734375,-73.956400000000002137312549166381359100341796875,Private room,132,1
"Private Bedroom in Bay Ridge, Brooklyn #4",432233993,Brooklyn,Bay Ridge,40.621769999999997935447026975452899932861328125,-74.0230600000000009686118573881685733795166015625,Private room,67,1
“TIME SQUARE”42nd St. Private Single Bedroom Room.,30985759,Manhattan,Hell's Kitchen,40.7578400000000016234480426646769046783447265625,-73.9915400000000005320544005371630191802978515625,Private room,85,1
Cozy BDRM in Downtown Manhattan *Self Check-in*,435361795,Manhattan,East Village,40.72469000000000249883669312112033367156982421875,-73.9768600000000020600054995156824588775634765625,Private room,90,1
Great Manhattan Location,365090021,Manhattan,Harlem,40.8279399999999981218934408389031887054443359375,-73.9482900000000000773070496506989002227783203125,Private room,61,1
Luxury 1- bedroom rental unit with Hot tub,440355290,Queens,Jamaica,40.6973899999999986221155268140137195587158203125,-73.792789999999996553015080280601978302001953125,Private room,342,1
Exclusive Private Studio 409 | Private Bathroom,401202937,Manhattan,Midtown,40.7479000000000013415046851150691509246826171875,-73.9866999999999990222931955941021442413330078125,Private room,208,1
Lovely Room with En-Suite Bathroom in Brooklyn,33612342,Brooklyn,Sunset Park,40.6617499999999978399500832892954349517822265625,-73.9933800000000019281287677586078643798828125,Private room,66,1
Amazing Manhattan Location,365090021,Manhattan,Harlem,40.82813999999999765577740618027746677398681640625,-73.9479400000000026693669497035443782806396484375,Private room,83,1
Perfect Cozy Room for Travelers near Prospect Park,429454632,Brooklyn,Prospect-Lefferts Gardens,40.66026000000000095724317361600697040557861328125,-73.9429200000000008685674401931464672088623046875,Private room,58,1
"Two bedrooms in Flushing, Queens",70095320,Queens,Flushing,40.7680500000000023419488570652902126312255859375,-73.83229000000000041836756281554698944091796875,Private room,160,1
Lovely Room for Travelers near Prospect Park,429454632,Brooklyn,Prospect-Lefferts Gardens,40.66082999999999714191289967857301235198974609375,-73.940799999999995861799106933176517486572265625,Private room,58,1
NEW YEARS | Fabulous Garden Suite at The Chatwal,90713895,Manhattan,Theater District,40.75641999999999853798726690001785755157470703125,-73.9845119999999951687641441822052001953125,Private room,1799,1
Apartamento con habitación  privada con su baño,87830896,Manhattan,Inwood,40.8651899999999983492671162821352481842041015625,-73.9189099999999967849362292326986789703369140625,Private room,100,1
"Private Bedroom in Bay Ridge, Brooklyn #2",432233993,Brooklyn,Bay Ridge,40.62022999999999939291228656657040119171142578125,-74.0221499999999963392838253639638423919677734375,Private room,67,1
Prime Location- PLEASE READ!!!!,164345159,Manhattan,Upper East Side,40.7609700000000003683453542180359363555908203125,-73.9621300000000019281287677586078643798828125,Private room,105,1
CASA CATERINA -  BLUE ROOM -,11755545,Queens,Astoria,40.7667799999999971305442159064114093780517578125,-73.9131699999999938199835014529526233673095703125,Private room,60,1
2 Double Bed in the Heart of Long Island City,439415632,Queens,Long Island City,40.75643000000000171212377608753740787506103515625,-73.9427299999999974033926264382898807525634765625,Private room,199,1
Cozy Modest Private Room 15 Min from Times Square,251455701,Queens,Sunnyside,40.74851000000000311729309032671153545379638671875,-73.914569999999997662598616443574428558349609375,Private room,137,1
Small Room Available,362955034,Manhattan,East Harlem,40.7918599999999997862687450833618640899658203125,-73.9466400000000021464074961841106414794921875,Private room,100,1
Private Room best Location in Corona Queens,437285154,Queens,Jackson Heights,40.75323999999999813326212461106479167938232421875,-73.8567900000000037152858567424118518829345703125,Private room,285,1
"Cozy Kensington, PRIVATE Bath, near F,G train",14898658,Brooklyn,Kensington,40.6435900000000032150637707673013210296630859375,-73.9811600000000026966517907567322254180908203125,Private room,55,1
*BDRM 3* Huge Master bedroom/en-suite,436632302,Brooklyn,East New York,40.6596100000000006957634468562901020050048828125,-73.8938500000000004774847184307873249053955078125,Private room,50,1
*BDRM 2* Private Queen Size Bedroom,436632302,Brooklyn,East New York,40.66098000000000212139639188535511493682861328125,-73.8943000000000012050804798491299152374267578125,Private room,44,1
Cozy room 2 with TV in Lower East Side,406942662,Manhattan,Lower East Side,40.71961999999999903820935287512838840484619140625,-73.9928900000000027148416847921907901763916015625,Private room,83,1
"*BDRM 1* Cozy fullsize b/rm, Ac/ceiling fan/workde",436632302,Brooklyn,East New York,40.65941000000000116187948151491582393646240234375,-73.8941399999999930514604784548282623291015625,Private room,40,1
Awesome place to sleep and enjoy nyc,183393413,Manhattan,Harlem,40.8181299999999964711605571210384368896484375,-73.9395200000000016871126717887818813323974609375,Private room,75,1
Private guests Entrance* Big room WiFi / 42” TV,363403952,Bronx,Baychester,40.87451999999999685542206862010061740875244140625,-73.843379999999996243786881677806377410888671875,Private room,59,1
Tesla II,9130040,Brooklyn,East Flatbush,40.6629199999999997316990629769861698150634765625,-73.9328000000000002955857780762016773223876953125,Private room,159,1
"Private Bedroom in Bay Ridge, Brooklyn #1",432233993,Brooklyn,Bay Ridge,40.621589999999997644408722408115863800048828125,-74.02258000000000492946128360927104949951171875,Private room,67,1
HOME  AWAY FROM HOME,441644824,Staten Island,West Brighton,40.6311299999999988585841492749750614166259765625,-74.1190500000000014324541552923619747161865234375,Private room,80,1
"Cozy bedroom with a desk, kitchen, female please",412796426,Queens,Flushing,40.7569400000000001682565198279917240142822265625,-73.8325300000000055433702073059976100921630859375,Private room,59,1
Modern private room in Bushwick house w/ backyard,41773438,Brooklyn,Bushwick,40.6867400000000003501554601825773715972900390625,-73.909459999999995716279954649507999420166015625,Private room,80,1
Brownstone in Harlem,33906660,Manhattan,Harlem,40.82249999999999801048033987171947956085205078125,-73.9447300000000069530869950540363788604736328125,Private room,113,1
Small Private Room Near LaGuardia,430854617,Queens,East Elmhurst,40.7582744776250507356962771154940128326416015625,-73.8684117794036865234375,Private room,41,1
Private Silver,10384906,Queens,Flushing,40.768090000000000827640178613364696502685546875,-73.8231899999999967576513881795108318328857421875,Private room,40,1
Light Line Room in Brooklyn,450104410,Brooklyn,Prospect Heights,40.67665000000000219415596802718937397003173828125,-73.9642500000000069348971010185778141021728515625,Private room,99,1
Nice Room for 2 in the heart of Times square,449715737,Manhattan,Theater District,40.7591249999999973852027324028313159942626953125,-73.98376500000000532963895238935947418212890625,Private room,198,1
Lovely private room with California king size bed,357914975,Bronx,Mount Eden,40.84125000000000227373675443232059478759765625,-73.913690000000002555680111981928348541259765625,Private room,85,1
Great Room for 2 in the heart of Times Square,449715737,Manhattan,Theater District,40.7591249999999973852027324028313159942626953125,-73.98376500000000532963895238935947418212890625,Private room,198,1
Bedroom #1 with Access to Living Room and Kitchen,268398473,Bronx,Van Nest,40.84514999999999673718775738961994647979736328125,-73.8641499999999950887286104261875152587890625,Private room,65,1
ADA Room for 2 in the heart of Times Square,449715737,Manhattan,Theater District,40.7591249999999973852027324028313159942626953125,-73.98376500000000532963895238935947418212890625,Private room,198,1
Nice Room for 4 one block from Times Square,449715737,Manhattan,Theater District,40.7591249999999973852027324028313159942626953125,-73.98376500000000532963895238935947418212890625,Private room,233,1
Quiet bedroom in 2 br apartment Bedstuy/Bushwick,28858522,Brooklyn,Bedford-Stuyvesant,40.69664999999999821511664777062833309173583984375,-73.94198000000000092768459580838680267333984375,Private room,94,1
LOVELY COVE- Free Continental Breakfast❤️,224532641,Brooklyn,Prospect-Lefferts Gardens,40.6609399999999965302777127362787723541259765625,-73.949479999999994106474332511425018310546875,Private room,94,1
Great Room for 2 in Times Square,449715737,Manhattan,Theater District,40.759124755859375,-73.9837646484375,Private room,198,1
"Beautiful, newly renovated 1 bedroom  available.",109861244,Queens,Richmond Hill,40.6858500000000020691004465334117412567138671875,-73.8118099999999941474015940912067890167236328125,Private room,47,1
Large pvt room w/ pvt bathroom for rent,115307231,Bronx,Kingsbridge,40.86319999999999907913661445491015911102294921875,-73.9072100000000062891558627597987651824951171875,Private room,55,1
"Bayside Hotel, Quiet King, 25min to Manhatttan",296605957,Queens,Bayside,40.7604520000000007939888746477663516998291015625,-73.7660599999999959663909976370632648468017578125,Private room,146,1
"Queens Hotel, Large King, 25min to Manhattan",296605957,Queens,Bayside,40.7604520000000007939888746477663516998291015625,-73.7660599999999959663909976370632648468017578125,Private room,146,1
Peaceful Room in Brooklyn,450104410,Brooklyn,Prospect Heights,40.67633000000000009777068044058978557586669921875,-73.9646800000000013142198440618813037872314453125,Private room,80,1
PRIVATE SAFE ROOMN QUIET FAMILY RESIDENTAL AREA,314493836,Queens,Long Island City,40.73635999999999768306224723346531391143798828125,-73.9275999999999982037479639984667301177978515625,Private room,500,1
Private Room w/lock&key-COLUMBIa UNIVERSITy area!,16480700,Manhattan,Harlem,40.8190299999999979263520799577236175537109375,-73.9531400000000047612047637812793254852294921875,Private room,99,1
Brooklyn nook,57528994,Brooklyn,Bedford-Stuyvesant,40.67685000000000172803993336856365203857421875,-73.9122399999999970532371662557125091552734375,Private room,35,1
Spacious 1 Bedroom 20 mins from Downtown BK,169800089,Brooklyn,Brownsville,40.66331000000000273075784207321703433990478515625,-73.9109600000000028785507311113178730010986328125,Private room,75,1
Huge room w/ Qn bed private Bathrm 4kTV Desk Patio,409170142,Brooklyn,Williamsburg,40.708449999999999135980033315718173980712890625,-73.9548999999999949750417727045714855194091796875,Private room,116,1
Beautiful Duplex Condo In Brooklyn,4069855,Brooklyn,Bushwick,40.694940000000002555680111981928348541259765625,-73.9069899999999933015715214423835277557373046875,Private room,100,1
Large Sunny King-Bayside Hotel 25Min to Manhattan,296605957,Queens,Bayside,40.7604520000000007939888746477663516998291015625,-73.7660599999999959663909976370632648468017578125,Private room,146,1
HANDSHAKE Free Continental Breakfast❤️,224532641,Brooklyn,Prospect-Lefferts Gardens,40.65959000000000145291778608225286006927490234375,-73.949219999999996844053384847939014434814453125,Private room,66,1
Quiet 1-Bedroom Rental in Flushing.,445169561,Queens,Flushing,40.76032000000000010686562745831906795501708984375,-73.8037199999999984356691129505634307861328125,Private room,90,1
Come Relax in Brooklyn and Be My Guest,339827309,Brooklyn,Bushwick,40.69854000000000127101884572766721248626708984375,-73.921189999999995734469848684966564178466796875,Private room,130,1
Dorothy’s hidden palace,144829155,Queens,Rosedale,40.6571799999999967667463351972401142120361328125,-73.7366899999999958481566864065825939178466796875,Private room,85,1
Quiet 1-Bedroom in Flushing.,445169561,Queens,Flushing,40.761809999999996989572537131607532501220703125,-73.802490000000005920810508541762828826904296875,Private room,90,1
"Extra Large Room in BK, 3 windows & full size bed",339436944,Brooklyn,Cypress Hills,40.686700000000001864464138634502887725830078125,-73.8719200000000029149305191822350025177001953125,Private room,56,1
Modern bedroom (autumn),448142693,Queens,Jackson Heights,40.75422999999999973397279973141849040985107421875,-73.8573990000000009104041964747011661529541015625,Private room,59,1
Great Room for 4 in the heart of Times Square,449715737,Manhattan,Theater District,40.7591249999999973852027324028313159942626953125,-73.98376500000000532963895238935947418212890625,Private room,233,1
